iso3,gpcp,year,lgpcp,lgpcp_l,lgpcp_l2,lgpcp_l3,lgpcp_l4
BDI,1225.626567274332,2024,7.111207475704985,7.1468356448633505,7.106443666891531,7.128195221227619,7.123786405194845
BEN,995.1278166042175,2005,6.9028711878071665,6.926004740909337,,,
BEN,876.5334642010275,2006,6.775974882983335,6.9028711878071665,6.926004740909337,,
BEN,1069.782160284929,2007,6.975210318210238,6.775974882983335,6.9028711878071665,6.926004740909337,
BEN,1096.5757422414608,2008,6.999947641843882,6.975210318210238,6.775974882983335,6.9028711878071665,6.926004740909337
BEN,1094.7226753812283,2009,6.998256345681705,6.999947641843882,6.975210318210238,6.775974882983335,6.9028711878071665
BEN,1072.1926797303604,2010,6.9774610640341495,6.998256345681705,6.999947641843882,6.975210318210238,6.775974882983335
BEN,917.0543097699992,2011,6.821166695987983,6.9774610640341495,6.998256345681705,6.999947641843882,6.975210318210238
BEN,1099.9507500343025,2012,7.003020685088046,6.821166695987983,6.9774610640341495,6.998256345681705,6.999947641843882
BEN,918.9466241924092,2013,6.823228040356022,7.003020685088046,6.821166695987983,6.9774610640341495,6.998256345681705
BEN,974.7265204208015,2014,6.882156939776542,6.823228040356022,7.003020685088046,6.821166695987983,6.9774610640341495
BEN,948.6780795876402,2015,6.855069520395239,6.882156939776542,6.823228040356022,7.003020685088046,6.821166695987983
BEN,1024.5900647374801,2016,6.932047874734957,6.855069520395239,6.882156939776542,6.823228040356022,7.003020685088046
BEN,985.5492178727873,2017,6.893199067377968,6.932047874734957,6.855069520395239,6.882156939776542,6.823228040356022
BEN,964.8856873154873,2018,6.872009635581768,6.893199067377968,6.932047874734957,6.855069520395239,6.882156939776542
BEN,1059.9283029988292,2019,6.965956546138164,6.872009635581768,6.893199067377968,6.932047874734957,6.855069520395239
BEN,1116.1147460609209,2020,7.017608956706744,6.965956546138164,6.872009635581768,6.893199067377968,6.932047874734957
BEN,921.1479194248095,2021,6.825620630769534,7.017608956706744,6.965956546138164,6.872009635581768,6.893199067377968
BEN,1045.7091308392119,2022,6.95245052836255,6.825620630769534,7.017608956706744,6.965956546138164,6.872009635581768
BEN,966.1290012638201,2023,6.873297366977595,6.95245052836255,6.825620630769534,7.017608956706744,6.965956546138164
BEN,1019.6476912187645,2024,6.9272124458478155,6.873297366977595,6.95245052836255,6.825620630769534,7.017608956706744
BFA,823.0881679247832,2005,6.713063324859827,6.680820015380039,,,
BFA,872.124848514417,2006,6.770932588562286,6.713063324859827,6.680820015380039,,
BFA,913.7514558225133,2007,6.817558604302132,6.770932588562286,6.713063324859827,6.680820015380039,
BFA,905.5369045982758,2008,6.808528032537442,6.817558604302132,6.770932588562286,6.713063324859827,6.680820015380039
BFA,935.2821691877325,2009,6.840848268988206,6.808528032537442,6.817558604302132,6.770932588562286,6.713063324859827
BFA,991.3695685443041,2010,6.899087389678909,6.840848268988206,6.808528032537442,6.817558604302132,6.770932588562286
BFA,801.2349865345313,2011,6.686154270504923,6.899087389678909,6.840848268988206,6.808528032537442,6.817558604302132
BFA,973.5203929800482,2012,6.880918772697672,6.686154270504923,6.899087389678909,6.840848268988206,6.808528032537442
BFA,857.4026474330263,2013,6.75390764190465,6.880918772697672,6.686154270504923,6.899087389678909,6.840848268988206
BFA,906.4397533851443,2014,6.80952456729699,6.75390764190465,6.880918772697672,6.686154270504923,6.899087389678909
BFA,894.1256827541511,2015,6.795846350028593,6.80952456729699,6.75390764190465,6.880918772697672,6.686154270504923
BFA,938.1739398748614,2016,6.843935368781719,6.795846350028593,6.80952456729699,6.75390764190465,6.880918772697672
BFA,812.7750945151007,2017,6.700454434764081,6.843935368781719,6.795846350028593,6.80952456729699,6.75390764190465
BFA,967.9109687668582,2018,6.8751401086322685,6.700454434764081,6.843935368781719,6.795846350028593,6.80952456729699
BFA,1013.2772787845848,2019,6.92094518721322,6.8751401086322685,6.700454434764081,6.843935368781719,6.795846350028593
BFA,971.263427101842,2020,6.87859772614418,6.92094518721322,6.8751401086322685,6.700454434764081,6.843935368781719
BFA,844.17096062575,2021,6.738355034066569,6.87859772614418,6.92094518721322,6.8751401086322685,6.700454434764081
BFA,1000.8965329749044,2022,6.908651410311395,6.738355034066569,6.87859772614418,6.92094518721322,6.8751401086322685
BFA,847.7892958146986,2023,6.742632133001013,6.908651410311395,6.738355034066569,6.87859772614418,6.92094518721322
BFA,912.3738174314785,2024,6.8160497936279,6.742632133001013,6.908651410311395,6.738355034066569,6.87859772614418
BWA,406.99872269981637,2005,6.008810047107981,6.170490541838603,,,
BWA,717.9764790090105,2006,6.57643680947126,6.008810047107981,6.170490541838603,,
BWA,356.5140225537681,2007,5.8763735730324544,6.57643680947126,6.008810047107981,6.170490541838603,
BWA,510.30010440123743,2008,6.234998992657868,5.8763735730324544,6.57643680947126,6.008810047107981,6.170490541838603
BWA,576.7252455192954,2009,6.357365975489999,6.234998992657868,5.8763735730324544,6.57643680947126,6.008810047107981
BWA,599.1637717784041,2010,6.395534969391199,6.357365975489999,6.234998992657868,5.8763735730324544,6.57643680947126
BWA,632.9943568263552,2011,6.450461507138174,6.395534969391199,6.357365975489999,6.234998992657868,5.8763735730324544
BWA,435.4616800527766,2012,6.07640680172718,6.450461507138174,6.395534969391199,6.357365975489999,6.234998992657868
BWA,388.78353409598924,2013,5.9630227211133136,6.07640680172718,6.450461507138174,6.395534969391199,6.357365975489999
BWA,572.8631947239434,2014,6.35064693554551,5.9630227211133136,6.07640680172718,6.450461507138174,6.395534969391199
BWA,259.58822569382676,2015,5.559096628230565,6.35064693554551,5.9630227211133136,6.07640680172718,6.450461507138174
BWA,404.01306837342423,2016,6.001447224896953,5.559096628230565,6.35064693554551,5.9630227211133136,6.07640680172718
BWA,601.0683768869026,2017,6.3987086999220875,6.001447224896953,5.559096628230565,6.35064693554551,5.9630227211133136
BWA,404.8040699585755,2018,6.003403172168205,6.3987086999220875,6.001447224896953,5.559096628230565,6.35064693554551
BWA,347.1020555557947,2019,5.849618844935468,6.003403172168205,6.3987086999220875,6.001447224896953,5.559096628230565
BWA,530.831329636389,2020,6.274444324145758,5.849618844935468,6.003403172168205,6.3987086999220875,6.001447224896953
BWA,417.23970736629013,2021,6.033660894451686,6.274444324145758,5.849618844935468,6.003403172168205,6.3987086999220875
BWA,397.287026980659,2022,5.984659009331629,6.033660894451686,6.274444324145758,5.849618844935468,6.003403172168205
BWA,308.60179289534506,2023,5.73205174968323,5.984659009331629,6.033660894451686,6.274444324145758,5.849618844935468
BWA,273.8950103664182,2024,5.612744859113025,5.73205174968323,5.984659009331629,6.033660894451686,6.274444324145758
CAF,1334.1582866682936,2005,7.196055875109925,7.163163118049884,,,
CAF,1432.4340698443618,2006,7.267130422988275,7.196055875109925,7.163163118049884,,
CAF,1486.117081462971,2007,7.303922011852945,7.267130422988275,7.196055875109925,7.163163118049884,
CAF,1428.6526623482682,2008,7.264487084947982,7.303922011852945,7.267130422988275,7.196055875109925,7.163163118049884
CAF,1256.4115038708053,2009,7.1360149238393875,7.264487084947982,7.303922011852945,7.267130422988275,7.196055875109925
CAF,1527.285634838452,2010,7.331247343939586,7.1360149238393875,7.264487084947982,7.303922011852945,7.267130422988275
CAF,1374.2842170635206,2011,7.225688305149027,7.331247343939586,7.1360149238393875,7.264487084947982,7.303922011852945
CAF,1493.6536515504122,2012,7.308980512545421,7.225688305149027,7.331247343939586,7.1360149238393875,7.264487084947982
CAF,1506.1284778096847,2013,7.317297715351694,7.308980512545421,7.225688305149027,7.331247343939586,7.1360149238393875
CAF,1297.1221989857565,2014,7.16790339652117,7.317297715351694,7.308980512545421,7.225688305149027,7.331247343939586
CAF,1345.0622083359797,2015,7.204195542517284,7.16790339652117,7.317297715351694,7.308980512545421,7.225688305149027
CAF,1488.0221067019072,2016,7.305203071937186,7.204195542517284,7.16790339652117,7.317297715351694,7.308980512545421
CAF,1544.3979275278482,2017,7.342389422462121,7.305203071937186,7.204195542517284,7.16790339652117,7.317297715351694
CAF,1417.0331956194216,2018,7.256320666106062,7.342389422462121,7.305203071937186,7.204195542517284,7.16790339652117
CAF,1465.0826080837953,2019,7.289666907631946,7.256320666106062,7.342389422462121,7.305203071937186,7.204195542517284
CAF,1364.3867466634672,2020,7.2184603368235125,7.289666907631946,7.256320666106062,7.342389422462121,7.305203071937186
CAF,1471.0147387646139,2021,7.293707740105704,7.2184603368235125,7.289666907631946,7.256320666106062,7.342389422462121
CAF,1478.2359085026462,2022,7.298604702101908,7.293707740105704,7.2184603368235125,7.289666907631946,7.256320666106062
CAF,1497.1219948445048,2023,7.311299873981365,7.298604702101908,7.293707740105704,7.2184603368235125,7.289666907631946
CAF,1384.0362086417153,2024,7.232759298148766,7.311299873981365,7.298604702101908,7.293707740105704,7.2184603368235125
CIV,1187.2360422983766,2005,7.07938323103111,7.0899435417258285,,,
CIV,1239.5446952914353,2006,7.122499409954969,7.07938323103111,7.0899435417258285,,
CIV,1168.0984100860078,2007,7.063132415049525,7.122499409954969,7.07938323103111,7.0899435417258285,
CIV,1337.807357686921,2008,7.198787252509908,7.063132415049525,7.122499409954969,7.07938323103111,7.0899435417258285
CIV,1198.2823688371573,2009,7.088644451100428,7.198787252509908,7.063132415049525,7.122499409954969,7.07938323103111
CIV,1477.5217100065202,2010,7.2981214429161385,7.088644451100428,7.198787252509908,7.063132415049525,7.122499409954969
CIV,1237.004274664796,2011,7.120447828057331,7.2981214429161385,7.088644451100428,7.198787252509908,7.063132415049525
CIV,1202.2833047755994,2012,7.091977781812422,7.120447828057331,7.2981214429161385,7.088644451100428,7.198787252509908
CIV,1232.0794924115762,2013,7.116458665073286,7.091977781812422,7.120447828057331,7.2981214429161385,7.088644451100428
CIV,1383.722518954426,2014,7.232532623991438,7.116458665073286,7.091977781812422,7.120447828057331,7.2981214429161385
CIV,1088.7716688169749,2015,6.992805430441198,7.232532623991438,7.116458665073286,7.091977781812422,7.120447828057331
CIV,1139.5357035584748,2016,7.038376180848216,6.992805430441198,7.232532623991438,7.116458665073286,7.091977781812422
CIV,1183.7943262699991,2017,7.076480089433852,7.038376180848216,6.992805430441198,7.232532623991438,7.116458665073286
CIV,1284.3830323497532,2018,7.1580337515626615,7.076480089433852,7.038376180848216,6.992805430441198,7.232532623991438
CIV,1324.987315647304,2019,7.189158165278126,7.1580337515626615,7.076480089433852,7.038376180848216,6.992805430441198
CIV,1251.671013620915,2020,7.132234748456916,7.189158165278126,7.1580337515626615,7.076480089433852,7.038376180848216
CIV,1272.5492847394198,2021,7.148777478314681,7.132234748456916,7.189158165278126,7.1580337515626615,7.076480089433852
CIV,1253.4097801144235,2022,7.1336229406278715,7.148777478314681,7.132234748456916,7.189158165278126,7.1580337515626615
CIV,1389.3483088808134,2023,7.236590073651924,7.1336229406278715,7.148777478314681,7.132234748456916,7.189158165278126
CIV,1172.6531872358173,2024,7.067024141880967,7.236590073651924,7.1336229406278715,7.148777478314681,7.132234748456916
CMR,1532.3833980955183,2005,7.3345795788442345,7.325310352122059,,,
CMR,1702.300355515629,2006,7.439735765664789,7.3345795788442345,7.325310352122059,,
CMR,1711.580755419284,2007,7.445172640859028,7.439735765664789,7.3345795788442345,7.325310352122059,
CMR,1483.7866944000125,2008,7.302352676468968,7.445172640859028,7.439735765664789,7.3345795788442345,7.325310352122059
CMR,1532.0959233727306,2009,7.334391961507992,7.302352676468968,7.445172640859028,7.439735765664789,7.3345795788442345
CMR,1752.7820385159926,2010,7.4689595409193,7.334391961507992,7.302352676468968,7.445172640859028,7.439735765664789
CMR,1617.376524460502,2011,7.388560686187958,7.4689595409193,7.334391961507992,7.302352676468968,7.445172640859028
CMR,1680.9895302527584,2012,7.427137905104127,7.388560686187958,7.4689595409193,7.334391961507992,7.302352676468968
CMR,1762.2035513430833,2013,7.4743203227200565,7.427137905104127,7.388560686187958,7.4689595409193,7.334391961507992
CMR,1543.9751207266004,2014,7.342115616935856,7.4743203227200565,7.427137905104127,7.388560686187958,7.4689595409193
CMR,1385.587016841513,2015,7.233879167701853,7.342115616935856,7.4743203227200565,7.427137905104127,7.388560686187958
CMR,1650.147280649841,2016,7.408619823911004,7.233879167701853,7.342115616935856,7.4743203227200565,7.427137905104127
CMR,1547.7307813864202,2017,7.344545125191846,7.408619823911004,7.233879167701853,7.342115616935856,7.4743203227200565
CMR,1527.6060915991663,2018,7.331457143035978,7.344545125191846,7.408619823911004,7.233879167701853,7.342115616935856
CMR,1428.50645976956,2019,7.264384743725398,7.331457143035978,7.344545125191846,7.408619823911004,7.233879167701853
CMR,1538.4598393051099,2020,7.338537090622303,7.264384743725398,7.331457143035978,7.344545125191846,7.408619823911004
CMR,1465.4477550747804,2021,7.289916109617678,7.338537090622303,7.264384743725398,7.331457143035978,7.344545125191846
CMR,1514.5337442734278,2022,7.322862911020286,7.289916109617678,7.338537090622303,7.264384743725398,7.331457143035978
CMR,1497.0727840603329,2023,7.311267003184499,7.322862911020286,7.289916109617678,7.338537090622303,7.264384743725398
CMR,1318.8521938957506,2024,7.184517087223466,7.311267003184499,7.322862911020286,7.289916109617678,7.338537090622303
COG,1412.4804466078058,2005,7.2531026198152615,7.27616205231617,,,
COG,1647.0219889897853,2006,7.4067240810234205,7.2531026198152615,7.27616205231617,,
COG,1875.1754801291972,2007,7.536457523427535,7.4067240810234205,7.2531026198152615,7.27616205231617,
COG,1498.238736496307,2008,7.312045521536839,7.536457523427535,7.4067240810234205,7.2531026198152615,7.27616205231617
COG,1633.3044013333274,2009,7.398360481804332,7.312045521536839,7.536457523427535,7.4067240810234205,7.2531026198152615
COG,1600.5430151843466,2010,7.3780982351402,7.398360481804332,7.312045521536839,7.536457523427535,7.4067240810234205
COG,1600.8994955401868,2011,7.378320934973865,7.3780982351402,7.398360481804332,7.312045521536839,7.536457523427535
COG,1476.9009829596616,2012,7.297701240988046,7.378320934973865,7.3780982351402,7.398360481804332,7.312045521536839
COG,1500.7682995628566,2013,7.313732455669376,7.297701240988046,7.378320934973865,7.3780982351402,7.398360481804332
COG,1498.0753929819912,2014,7.3119364919041505,7.313732455669376,7.297701240988046,7.378320934973865,7.3780982351402
COG,1503.9121041065082,2015,7.315825061383474,7.3119364919041505,7.313732455669376,7.297701240988046,7.378320934973865
COG,1659.30568103306,2016,7.414154529415704,7.315825061383474,7.3119364919041505,7.313732455669376,7.297701240988046
COG,1660.9792954220902,2017,7.415162644407423,7.414154529415704,7.315825061383474,7.3119364919041505,7.313732455669376
COG,1673.1703081205487,2018,7.422475493845533,7.415162644407423,7.414154529415704,7.315825061383474,7.3119364919041505
COG,1597.7858715904877,2019,7.3763741195945824,7.422475493845533,7.415162644407423,7.414154529415704,7.315825061383474
COG,1666.8698983639479,2020,7.418702834332539,7.3763741195945824,7.422475493845533,7.415162644407423,7.414154529415704
COG,1615.9511280860752,2021,7.387678996102733,7.418702834332539,7.3763741195945824,7.422475493845533,7.415162644407423
COG,1605.9060194604099,2022,7.38144337440117,7.387678996102733,7.418702834332539,7.3763741195945824,7.422475493845533
COG,1619.2287891341548,2023,7.3897052587857255,7.38144337440117,7.387678996102733,7.418702834332539,7.3763741195945824
COG,1322.616703945445,2024,7.187367404788395,7.3897052587857255,7.38144337440117,7.387678996102733,7.418702834332539
DJI,241.13470416516066,2005,5.485355715787395,5.825463784376502,,,
DJI,370.8712963759899,2006,5.915855092382465,5.485355715787395,5.825463784376502,,
DJI,235.02001743018627,2007,5.459670691070485,5.915855092382465,5.485355715787395,5.825463784376502,
DJI,219.19966289773583,2008,5.389983017197385,5.459670691070485,5.915855092382465,5.485355715787395,5.825463784376502
DJI,199.77441400289536,2009,5.297188799970755,5.389983017197385,5.459670691070485,5.915855092382465,5.485355715787395
DJI,364.0202558785677,2010,5.89720951410649,5.297188799970755,5.389983017197385,5.459670691070485,5.915855092382465
DJI,216.26261180266738,2011,5.376493464586178,5.89720951410649,5.297188799970755,5.389983017197385,5.459670691070485
DJI,223.46946138888597,2012,5.409274766636743,5.376493464586178,5.89720951410649,5.297188799970755,5.389983017197385
DJI,366.85628025978804,2013,5.904970164434997,5.409274766636743,5.376493464586178,5.89720951410649,5.297188799970755
DJI,205.86126440763474,2014,5.327202468154916,5.904970164434997,5.409274766636743,5.376493464586178,5.89720951410649
DJI,180.7591032385826,2015,5.197165223469601,5.327202468154916,5.904970164434997,5.409274766636743,5.376493464586178
DJI,270.3519839569926,2016,5.599724754277109,5.197165223469601,5.327202468154916,5.904970164434997,5.409274766636743
DJI,189.8881202749908,2017,5.246435058067796,5.599724754277109,5.197165223469601,5.327202468154916,5.904970164434997
DJI,292.33946711570024,2018,5.677915685635719,5.246435058067796,5.599724754277109,5.197165223469601,5.327202468154916
DJI,304.3301469758153,2019,5.7181131219130625,5.677915685635719,5.246435058067796,5.599724754277109,5.197165223469601
DJI,314.52365559339523,2020,5.751059289825055,5.7181131219130625,5.677915685635719,5.246435058067796,5.599724754277109
DJI,275.47299617528915,2021,5.618489606276377,5.751059289825055,5.7181131219130625,5.677915685635719,5.246435058067796
DJI,244.1888908147812,2022,5.497942068482842,5.618489606276377,5.751059289825055,5.7181131219130625,5.677915685635719
DJI,288.9751536473632,2023,5.66634071087796,5.497942068482842,5.618489606276377,5.751059289825055,5.7181131219130625
DJI,309.3878000974655,2024,5.7345955065194865,5.66634071087796,5.497942068482842,5.618489606276377,5.751059289825055
ETH,816.5869424217739,2005,6.705133388581014,6.690633261015935,,,
ETH,993.5227341851077,2006,6.901256944654175,6.705133388581014,6.690633261015935,,
ETH,861.0387299679793,2007,6.758139485957254,6.901256944654175,6.705133388581014,6.690633261015935,
ETH,806.8725660650778,2008,6.693165745100714,6.758139485957254,6.901256944654175,6.705133388581014,6.690633261015935
ETH,687.4005407077761,2009,6.532917151013876,6.693165745100714,6.758139485957254,6.901256944654175,6.705133388581014
ETH,869.2185310917691,2010,6.767594567864825,6.532917151013876,6.693165745100714,6.758139485957254,6.901256944654175
ETH,794.1632388222677,2011,6.67728903057257,6.767594567864825,6.532917151013876,6.693165745100714,6.758139485957254
ETH,734.4664918585734,2012,6.599144374230983,6.67728903057257,6.767594567864825,6.532917151013876,6.693165745100714
ETH,857.0061087833287,2013,6.753445046674275,6.599144374230983,6.67728903057257,6.767594567864825,6.532917151013876
ETH,817.44283568243,2014,6.70618097455576,6.753445046674275,6.599144374230983,6.67728903057257,6.767594567864825
ETH,713.8871941132428,2015,6.5707249584195875,6.70618097455576,6.753445046674275,6.599144374230983,6.67728903057257
ETH,794.7042390942,2016,6.677970019138778,6.5707249584195875,6.70618097455576,6.753445046674275,6.599144374230983
ETH,796.025063875991,2017,6.679630672630065,6.677970019138778,6.5707249584195875,6.70618097455576,6.753445046674275
ETH,882.2629577756787,2018,6.782490149640132,6.679630672630065,6.677970019138778,6.5707249584195875,6.70618097455576
ETH,885.2849208282737,2019,6.785909537633667,6.782490149640132,6.679630672630065,6.677970019138778,6.5707249584195875
ETH,907.9348854360959,2020,6.811172663955075,6.785909537633667,6.782490149640132,6.679630672630065,6.677970019138778
ETH,685.7224139095857,2021,6.530472901388562,6.811172663955075,6.785909537633667,6.782490149640132,6.679630672630065
ETH,641.1890483481737,2022,6.463324340658427,6.530472901388562,6.811172663955075,6.785909537633667,6.782490149640132
ETH,816.2844592892171,2023,6.704762896286642,6.463324340658427,6.530472901388562,6.811172663955075,6.785909537633667
ETH,809.8409587702213,2024,6.696837881190592,6.704762896286642,6.463324340658427,6.530472901388562,6.811172663955075
GAB,1635.8948560133576,2005,7.399945246156865,7.360005327148615,,,
GAB,1818.5295492957036,2006,7.50578351356404,7.399945246156865,7.360005327148615,,
GAB,2106.2932182749114,2007,7.652684912952431,7.50578351356404,7.399945246156865,7.360005327148615,
GAB,1716.9446372898917,2008,7.448301616516182,7.652684912952431,7.50578351356404,7.399945246156865,7.360005327148615
GAB,1835.9451167024672,2009,7.515314677870055,7.448301616516182,7.652684912952431,7.50578351356404,7.399945246156865
GAB,1922.6212905471523,2010,7.56144478940123,7.515314677870055,7.448301616516182,7.652684912952431,7.50578351356404
GAB,1878.2208956082661,2011,7.538080275645793,7.56144478940123,7.515314677870055,7.448301616516182,7.652684912952431
GAB,1956.6537027955055,2012,7.578990998644267,7.538080275645793,7.56144478940123,7.515314677870055,7.448301616516182
GAB,1835.0946602858603,2013,7.514851345145004,7.578990998644267,7.538080275645793,7.56144478940123,7.515314677870055
GAB,1840.2138545488317,2014,7.517637069147673,7.514851345145004,7.578990998644267,7.538080275645793,7.56144478940123
GAB,1553.6902259060491,2015,7.348388171227971,7.517637069147673,7.514851345145004,7.578990998644267,7.538080275645793
GAB,1899.1138733749588,2016,7.549142673930185,7.348388171227971,7.517637069147673,7.514851345145004,7.578990998644267
GAB,1833.838689049085,2017,7.514166693140593,7.549142673930185,7.348388171227971,7.517637069147673,7.514851345145004
GAB,1859.7734971046448,2018,7.528209983541787,7.514166693140593,7.549142673930185,7.348388171227971,7.517637069147673
GAB,1499.844056268533,2019,7.313116419198183,7.528209983541787,7.514166693140593,7.549142673930185,7.348388171227971
GAB,1773.634801139434,2020,7.480786279861647,7.313116419198183,7.528209983541787,7.514166693140593,7.549142673930185
GAB,1881.6214217245579,2021,7.53988914248461,7.480786279861647,7.313116419198183,7.528209983541787,7.514166693140593
GAB,1870.0660629890237,2022,7.533729037026237,7.53988914248461,7.480786279861647,7.313116419198183,7.528209983541787
GAB,1760.238254232953,2023,7.473204450593541,7.533729037026237,7.53988914248461,7.480786279861647,7.313116419198183
GAB,1516.2158053542178,2024,7.323972907888025,7.473204450593541,7.533729037026237,7.53988914248461,7.480786279861647
GHA,1308.0754943937063,2005,7.176312247777939,7.217871906576721,,,
GHA,1254.843197312206,2006,7.134765901379223,7.176312247777939,7.217871906576721,,
GHA,1338.7550042588264,2007,7.199495359763433,7.134765901379223,7.176312247777939,7.217871906576721,
GHA,1434.991954924073,2008,7.268914521853318,7.199495359763433,7.134765901379223,7.176312247777939,7.217871906576721
GHA,1372.9802522649989,2009,7.224739022754848,7.268914521853318,7.199495359763433,7.134765901379223,7.176312247777939
GHA,1443.1615058537573,2010,7.274591476179462,7.224739022754848,7.268914521853318,7.199495359763433,7.134765901379223
GHA,1202.0698599792086,2011,7.091800233189299,7.274591476179462,7.224739022754848,7.268914521853318,7.199495359763433
GHA,1083.9597244593315,2012,6.988376026751531,7.091800233189299,7.274591476179462,7.224739022754848,7.268914521853318
GHA,1066.0772476494312,2013,6.971741067062275,6.988376026751531,7.091800233189299,7.274591476179462,7.224739022754848
GHA,1264.1394215803593,2014,7.142146870507193,6.971741067062275,6.988376026751531,7.091800233189299,7.274591476179462
GHA,972.4533819751814,2015,6.879822138071314,7.142146870507193,6.971741067062275,6.988376026751531,7.091800233189299
GHA,1164.1515024011023,2016,7.059747776523713,6.879822138071314,7.142146870507193,6.971741067062275,6.988376026751531
GHA,1126.8858615159988,2017,7.027213232527657,7.059747776523713,6.879822138071314,7.142146870507193,6.971741067062275
GHA,1218.3570326715708,2018,7.105258535587784,7.027213232527657,7.059747776523713,6.879822138071314,7.142146870507193
GHA,1348.5976925008,2019,7.206820585265946,7.105258535587784,7.027213232527657,7.059747776523713,6.879822138071314
GHA,1180.9560801503249,2020,7.0740796268101,7.206820585265946,7.105258535587784,7.027213232527657,7.059747776523713
GHA,1279.1127819549292,2021,7.153921977483985,7.0740796268101,7.206820585265946,7.105258535587784,7.027213232527657
GHA,1301.834051683545,2022,7.171529358180998,7.153921977483985,7.0740796268101,7.206820585265946,7.105258535587784
GHA,1377.3638675352558,2023,7.227926710397753,7.171529358180998,7.153921977483985,7.0740796268101,7.206820585265946
GHA,1169.4488049440552,2024,7.064287809900665,7.227926710397753,7.171529358180998,7.153921977483985,7.0740796268101
GIN,1459.9358883146197,2005,7.286147801624943,7.278479920871706,,,
GIN,1781.8444693055935,2006,7.485404325493121,7.286147801624943,7.278479920871706,,
GIN,1307.091985987965,2007,7.175560090633521,7.485404325493121,7.286147801624943,7.278479920871706,
GIN,1852.517909307673,2008,7.524301024765979,7.175560090633521,7.485404325493121,7.286147801624943,7.278479920871706
GIN,1623.7829069998115,2009,7.392513833830148,7.524301024765979,7.175560090633521,7.485404325493121,7.286147801624943
GIN,1545.849927331321,2010,7.3433291528517355,7.392513833830148,7.524301024765979,7.175560090633521,7.485404325493121
GIN,1549.8107200020459,2011,7.345888086328799,7.3433291528517355,7.392513833830148,7.524301024765979,7.175560090633521
GIN,1854.092568505992,2012,7.525150673954894,7.345888086328799,7.3433291528517355,7.392513833830148,7.524301024765979
GIN,1909.0429211948067,2013,7.554357307074256,7.525150673954894,7.345888086328799,7.3433291528517355,7.392513833830148
GIN,1707.8069818369113,2014,7.44296535967039,7.554357307074256,7.525150673954894,7.345888086328799,7.3433291528517355
GIN,1549.4617858577985,2015,7.345662914682832,7.44296535967039,7.554357307074256,7.525150673954894,7.345888086328799
GIN,1700.3730011703447,2016,7.4386029184300595,7.345662914682832,7.44296535967039,7.554357307074256,7.525150673954894
GIN,1615.049007779453,2017,7.3871205805706195,7.4386029184300595,7.345662914682832,7.44296535967039,7.554357307074256
GIN,1550.2171639635635,2018,7.346150305882338,7.3871205805706195,7.4386029184300595,7.345662914682832,7.44296535967039
GIN,1808.9286562729976,2019,7.500490046404762,7.346150305882338,7.3871205805706195,7.4386029184300595,7.345662914682832
GIN,1656.2558430293575,2020,7.4123148175950915,7.500490046404762,7.346150305882338,7.3871205805706195,7.4386029184300595
GIN,1699.1053775632754,2021,7.437857143034781,7.4123148175950915,7.500490046404762,7.346150305882338,7.3871205805706195
GIN,1597.424970793967,2022,7.376148218509578,7.437857143034781,7.4123148175950915,7.500490046404762,7.346150305882338
GIN,1536.0424434833694,2023,7.336964545801999,7.376148218509578,7.437857143034781,7.4123148175950915,7.500490046404762
GIN,1722.0515604371903,2024,7.451271626721294,7.336964545801999,7.376148218509578,7.437857143034781,7.4123148175950915
GMB,849.2559432904236,2005,6.7443606052975404,6.477744678702912,,,
GMB,797.3108494866174,2006,6.681244627200409,6.7443606052975404,6.477744678702912,,
GMB,624.5287416856736,2007,6.436997352022473,6.681244627200409,6.7443606052975404,6.477744678702912,
GMB,959.5054871491157,2008,6.866418034190252,6.436997352022473,6.681244627200409,6.7443606052975404,6.477744678702912
GMB,828.0572222787887,2009,6.719082261029694,6.866418034190252,6.436997352022473,6.681244627200409,6.7443606052975404
GMB,884.807266484946,2010,6.785369843307749,6.719082261029694,6.866418034190252,6.436997352022473,6.681244627200409
GMB,659.1224965606816,2011,6.490909399718151,6.785369843307749,6.719082261029694,6.866418034190252,6.436997352022473
GMB,994.8695376836695,2012,6.902611610656029,6.490909399718151,6.785369843307749,6.719082261029694,6.866418034190252
GMB,822.1148184789345,2013,6.711880067149431,6.902611610656029,6.490909399718151,6.785369843307749,6.719082261029694
GMB,629.828856566688,2014,6.445448126236985,6.711880067149431,6.902611610656029,6.490909399718151,6.785369843307749
GMB,749.4882225482725,2015,6.619390603674391,6.445448126236985,6.711880067149431,6.902611610656029,6.490909399718151
GMB,697.9342341423035,2016,6.54812487789685,6.619390603674391,6.445448126236985,6.711880067149431,6.902611610656029
GMB,840.9486466390081,2017,6.734530595848177,6.54812487789685,6.619390603674391,6.445448126236985,6.711880067149431
GMB,661.7687324371655,2018,6.494916148129556,6.734530595848177,6.54812487789685,6.619390603674391,6.445448126236985
GMB,738.7546663428657,2019,6.604965885238925,6.494916148129556,6.734530595848177,6.54812487789685,6.619390603674391
GMB,1038.1990659383591,2020,6.9452428236993695,6.604965885238925,6.494916148129556,6.734530595848177,6.54812487789685
GMB,803.9064038668294,2021,6.689482849301477,6.9452428236993695,6.604965885238925,6.494916148129556,6.734530595848177
GMB,990.5945841157809,2022,6.898305352862573,6.689482849301477,6.9452428236993695,6.604965885238925,6.494916148129556
